Gesture,Image Path,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
cursor,hand_images\hand_882.png,"239,361","220,360","203,355","194,346","196,336","205,324","190,316","180,312","172,307","214,320","196,326","201,340","208,345","222,321","206,329","211,342","217,345","230,324","216,331","219,341","224,343"
cursor,hand_images\hand_883.png,"202,368","184,369","166,364","155,356","157,347","167,334","152,324","142,319","132,316","175,329","160,334","165,350","172,356","184,328","168,336","174,351","181,355","194,330","180,340","183,350","189,352"
cursor,hand_images\hand_884.png,"189,371","170,369","152,363","141,356","142,347","155,333","142,322","131,318","122,315","163,329","146,334","148,349","154,356","171,329","154,339","159,353","165,358","179,333","164,342","166,352","172,355"
cursor,hand_images\hand_885.png,"181,369","162,363","149,354","140,348","134,345","161,324","147,315","138,308","130,304","169,324","147,326","145,340","149,345","175,328","152,334","153,346","158,349","178,335","160,343","160,351","165,353"
cursor,hand_images\hand_886.png,"160,360","149,354","138,348","129,348","125,351","147,330","132,322","121,317","114,314","153,332","132,336","133,345","138,346","158,337","138,343","139,350","145,350","162,345","145,350","145,355","149,355"
cursor,hand_images\hand_887.png,"167,378","146,371","133,362","123,355","123,352","147,332","132,323","122,317","113,314","155,333","131,336","131,349","138,352","160,338","136,344","137,355","144,356","163,346","143,353","143,360","149,362"
cursor,hand_images\hand_888.png,"153,382","132,374","119,364","111,356","112,353","135,335","122,324","112,318","104,314","144,336","120,338","120,352","126,356","150,341","125,346","126,358","132,361","153,350","133,354","132,363","137,366"
cursor,hand_images\hand_889.png,"168,373","150,364","138,352","133,342","135,335","156,326","147,314","139,307","132,301","164,327","144,325","140,338","144,344","169,331","148,333","146,345","151,349","171,338","153,341","152,350","156,353"
cursor,hand_images\hand_890.png,"200,358","184,347","174,333","171,321","178,316","193,312","188,296","183,287","178,279","201,313","186,306","181,319","184,326","206,316","189,314","187,326","191,331","209,322","194,321","191,330","196,335"
cursor,hand_images\hand_891.png,"222,357","208,345","198,331","195,318","201,312","216,308","209,292","205,281","201,271","225,309","209,302","202,315","200,324","231,314","213,311","209,324","210,332","235,320","219,319","214,327","215,334"
cursor,hand_images\hand_892.png,"242,359","230,348","220,333","217,320","226,314","237,311","234,296","230,286","227,278","247,312","235,306","229,319","228,328","254,317","239,315","235,327","235,335","259,324","245,322","241,331","242,337"
cursor,hand_images\hand_893.png,"255,366","243,355","235,338","234,323","244,319","253,317","251,300","249,289","247,280","262,319","252,310","246,323","245,332","270,324","256,321","251,333","252,341","274,332","261,330","257,338","258,344"
cursor,hand_images\hand_894.png,"254,366","241,353","233,337","231,323","241,319","251,315","249,299","246,289","245,280","261,318","250,311","243,324","242,332","268,324","254,321","248,333","250,340","273,332","259,330","254,338","256,343"
cursor,hand_images\hand_895.png,"238,360","225,347","218,333","218,321","226,317","237,312","233,297","230,287","227,279","247,314","234,309","227,320","226,328","254,320","238,319","233,330","234,336","258,329","243,328","238,335","240,340"
cursor,hand_images\hand_896.png,"215,347","201,336","193,322","191,310","198,305","212,300","209,283","207,272","206,263","222,302","207,296","200,308","201,316","228,308","210,304","205,316","207,324","232,316","215,313","211,321","212,327"
cursor,hand_images\hand_897.png,"204,345","190,333","181,319","177,308","182,303","201,296","195,281","190,272","185,264","210,298","193,291","186,304","187,312","216,303","196,300","192,313","194,320","218,310","201,308","198,318","200,323"
cursor,hand_images\hand_898.png,"184,351","168,338","158,323","155,311","161,306","178,301","170,287","163,278","157,271","186,303","168,297","161,310","162,319","191,307","171,306","167,319","170,326","193,314","175,314","172,324","175,329"
cursor,hand_images\hand_899.png,"172,367","152,356","140,344","134,334","137,327","157,318","149,305","140,298","132,293","165,318","145,316","140,330","142,339","171,322","149,323","147,337","151,344","174,329","155,330","154,340","157,345"
cursor,hand_images\hand_900.png,"165,381","146,372","133,361","126,352","128,345","151,335","138,324","129,318","121,312","157,335","136,332","132,346","135,355","161,338","139,338","138,352","144,360","163,344","145,346","144,356","148,362"
cursor,hand_images\hand_901.png,"162,385","142,377","130,367","121,359","122,353","148,340","134,330","123,323","115,318","154,340","130,339","128,353","133,360","157,343","134,346","134,358","139,363","158,349","140,352","139,361","143,366"
cursor,hand_images\hand_902.png,"159,390","140,381","127,370","119,363","119,357","146,343","132,334","121,327","113,322","152,344","129,343","127,356","131,363","155,348","132,350","132,361","137,366","156,354","138,356","137,365","141,369"
cursor,hand_images\hand_903.png,"161,382","144,374","132,364","126,355","128,349","149,337","137,326","127,319","119,315","156,337","135,336","132,349","136,357","160,340","139,342","138,355","143,361","163,347","146,349","144,358","148,362"
cursor,hand_images\hand_904.png,"182,348","166,341","154,330","147,320","150,313","165,305","158,291","150,284","143,278","172,304","158,297","152,310","152,320","179,306","164,304","161,317","163,326","186,310","171,311","169,321","172,326"
cursor,hand_images\hand_905.png,"202,332","187,326","174,313","169,301","175,293","185,290","179,275","171,266","164,259","193,290","181,283","178,295","180,305","200,291","188,288","186,301","190,309","208,296","196,294","193,304","196,311"
cursor,hand_images\hand_906.png,"235,324","220,315","207,299","203,285","212,278","220,277","216,261","211,250","208,241","230,277","219,269","214,282","214,292","238,281","226,276","223,289","224,299","245,287","233,284","229,294","230,301"
cursor,hand_images\hand_907.png,"265,317","248,308","237,291","235,276","245,272","248,271","245,253","242,242","239,233","258,272","252,261","247,273","245,284","267,276","259,269","256,281","256,292","276,281","266,277","262,286","263,293"
cursor,hand_images\hand_908.png,"329,299","315,291","306,276","305,263","312,256","315,261","313,248","307,252","304,258","323,260","318,248","313,258","314,266","332,262","326,249","321,261","323,270","342,266","333,260","329,269","331,275"
cursor,hand_images\hand_909.png,"381,283","366,273","355,254","358,237","367,227","359,238","357,220","358,208","359,198","370,238","371,223","369,235","368,246","381,241","382,227","377,241","376,251","392,247","389,239","385,248","385,255"
cursor,hand_images\hand_910.png,"404,266","389,255","380,238","383,221","390,210","382,220","379,203","378,192","379,182","392,221","393,206","390,221","389,229","403,224","403,212","399,227","397,234","413,230","410,222","406,232","406,238"
cursor,hand_images\hand_911.png,"422,241","407,231","398,214","401,199","408,189","401,197","399,180","398,169","400,159","412,199","413,184","410,199","410,206","422,202","423,188","418,203","417,210","431,207","430,198","425,208","424,214"
cursor,hand_images\hand_912.png,"429,220","417,217","408,202","410,187","417,178","410,185","408,169","408,158","408,149","420,186","421,172","419,183","418,192","429,189","431,177","427,189","425,198","438,195","438,187","434,195","432,202"
cursor,hand_images\hand_913.png,"430,230","416,219","408,203","411,187","418,177","410,187","408,170","408,159","409,149","420,188","422,173","419,185","417,194","430,191","432,177","427,190","425,199","440,196","439,187","434,196","432,203"
cursor,hand_images\hand_914.png,"435,229","422,217","415,200","419,185","427,176","419,185","418,169","419,158","421,149","429,187","430,171","427,186","426,193","438,190","440,176","435,190","433,198","447,196","446,187","441,196","440,202"
cursor,hand_images\hand_915.png,"449,236","436,223","430,207","435,193","443,185","434,193","433,176","435,165","437,156","444,195","447,181","443,193","441,202","453,199","456,186","450,199","448,207","462,205","462,197","457,205","456,211"
cursor,hand_images\hand_916.png,"461,243","449,230","443,214","449,201","456,196","445,200","445,183","448,172","450,163","456,202","461,187","458,197","456,206","465,207","468,195","464,206","462,214","474,213","475,205","471,211","469,217"
cursor,hand_images\hand_917.png,"481,265","471,252","467,235","472,220","480,210","465,219","467,201","471,190","475,181","477,222","484,205","482,218","479,228","487,226","492,214","488,226","485,234","496,232","498,222","495,230","493,236"
cursor,hand_images\hand_918.png,"494,277","485,263","480,247","486,234","496,224","480,230","482,211","488,201","493,193","491,232","498,217","497,228","494,238","501,236","507,224","503,237","500,245","510,241","513,231","510,238","507,245"
cursor,hand_images\hand_919.png,"500,279","490,266","484,249","490,234","499,226","486,232","488,213","493,204","498,196","497,234","505,221","504,235","501,244","507,237","513,228","510,240","507,249","516,242","520,233","517,240","514,246"
cursor,hand_images\hand_920.png,"509,281","498,267","493,250","500,236","511,229","497,235","499,217","504,208","509,200","508,237","515,226","513,238","510,247","518,240","523,232","519,243","515,251","527,246","530,239","526,245","524,251"
cursor,hand_images\hand_921.png,"520,287","509,274","504,258","510,244","520,239","511,243","513,228","517,219","521,211","521,245","525,231","524,242","522,251","530,250","535,239","530,250","527,259","539,257","541,249","537,255","533,260"
cursor,hand_images\hand_922.png,"523,290","512,277","507,260","514,247","525,243","514,244","518,229","522,221","526,213","525,247","531,235","528,248","524,257","535,252","540,243","534,254","530,262","543,260","546,253","541,259","537,264"
cursor,hand_images\hand_923.png,"530,306","520,293","517,275","525,263","535,258","524,259","528,243","533,235","539,229","535,263","543,251","539,264","534,273","544,269","551,259","544,271","539,279","551,277","556,269","550,276","546,281"
cursor,hand_images\hand_924.png,"532,329","523,315","520,296","528,284","539,280","528,281","533,266","538,258","544,251","538,286","548,275","543,287","538,296","548,293","555,284","548,295","542,302","555,301","560,294","554,301","549,305"
cursor,hand_images\hand_925.png,"533,349","524,335","522,317","531,305","543,299","532,301","537,285","543,277","549,269","542,306","551,296","545,309","539,318","551,313","559,303","551,315","545,322","559,322","564,313","558,320","553,325"
cursor,hand_images\hand_926.png,"535,365","528,350","527,332","537,321","549,315","537,317","544,301","550,292","557,285","548,322","558,310","551,322","545,331","556,330","565,320","556,331","550,339","563,340","569,331","562,338","556,343"
cursor,hand_images\hand_927.png,"537,374","531,359","529,342","539,330","552,325","539,326","546,310","553,302","560,295","550,331","561,319","554,332","547,341","559,339","567,330","559,342","553,349","566,350","572,341","565,348","560,353"
cursor,hand_images\hand_928.png,"538,398","532,383","532,365","542,353","555,347","541,347","548,332","556,324","564,318","552,353","563,342","556,355","550,365","562,361","570,352","561,365","554,372","569,371","575,363","568,371","562,376"
cursor,hand_images\hand_929.png,"544,411","537,397","537,381","546,369","558,362","546,360","555,344","563,338","572,332","558,366","569,355","563,370","557,379","567,374","576,366","568,379","561,386","574,384","580,378","574,385","568,389"
cursor,hand_images\hand_930.png,"547,412","540,397","540,381","550,369","562,363","549,360","557,344","566,337","574,332","561,366","572,355","565,369","559,379","570,374","580,365","571,378","564,386","578,384","584,377","577,384","571,389"
cursor,hand_images\hand_931.png,"551,407","543,392","543,375","554,362","566,356","551,357","559,340","568,333","576,327","563,362","574,349","568,363","562,372","572,370","581,361","573,373","567,380","579,379","586,372","580,379","574,383"
cursor,hand_images\hand_932.png,"549,394","541,378","540,361","551,349","564,344","549,344","556,329","563,322","571,315","560,350","571,338","566,350","559,360","570,357","579,348","571,360","564,368","577,366","583,359","577,366","572,372"
