Gesture,Image Path,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
courser,./1206.png,"185,292","150,273","122,247","104,223","109,200","148,194","131,163","116,145","104,129","167,193","134,180","124,212","124,234","184,199","149,194","138,224","138,246","198,212","167,208","154,229","152,247"
courser,./1207.png,"149,269","115,254","84,227","62,206","61,183","103,176","83,144","67,126","53,111","121,174","87,163","78,194","80,215","138,178","102,173","93,204","96,224","155,187","121,183","110,206","111,224"
courser,./1208.png,"174,252","140,238","109,211","91,187","95,164","128,162","110,128","95,108","83,92","146,161","120,144","113,173","114,196","164,165","137,156","129,186","130,207","183,174","156,168","146,190","145,208"
courser,./1209.png,"256,263","226,245","202,215","192,187","201,167","215,171","204,134","196,111","190,92","235,173","221,148","214,176","212,199","255,179","239,164","230,193","227,214","274,190","256,180","246,200","243,217"
courser,./1210.png,"326,281","304,268","285,239","285,213","306,204","308,210","307,191","304,208","303,223","324,211","323,188","315,209","310,225","341,217","336,198","326,225","322,243","357,228","350,211","340,230","334,245"
courser,./1211.png,"330,291","302,273","283,239","287,207","307,199","299,202","298,164","298,141","298,119","319,206","318,179","312,206","308,229","338,215","335,194","326,223","321,245","357,227","350,212","340,230","335,246"
courser,./1212.png,"358,301","334,281","321,249","328,220","348,206","337,214","341,178","345,156","350,136","357,221","361,194","351,218","344,239","374,232","376,212","363,237","355,256","389,246","389,229","377,245","369,260"
courser,./1213.png,"395,307","377,284","371,250","384,224","404,215","387,219","395,184","403,165","412,148","404,227","418,203","408,225","398,245","420,238","429,221","416,244","406,261","433,252","439,238","429,252","420,264"
courser,./1214.png,"415,303","400,281","398,252","414,237","432,236","419,217","433,185","446,170","459,157","437,228","453,220","440,244","427,259","451,241","462,236","446,259","433,272","463,256","472,250","458,265","446,274"
courser,./1215.png,"425,341","409,321","404,298","423,290","445,287","430,255","447,229","462,222","477,218","452,263","464,269","450,296","438,310","469,276","476,288","458,311","443,322","481,292","484,304","467,321","452,327"
courser,./1216.png,"427,332","411,314","407,294","427,290","448,287","435,251","451,229","467,222","483,218","457,259","469,265","453,293","440,306","473,273","481,286","461,309","446,318","485,289","488,303","470,318","456,322"
courser,./1217.png,"432,325","414,308","409,289","430,288","453,288","438,247","454,227","471,221","487,220","462,253","471,265","453,291","441,302","479,265","483,285","462,307","448,314","490,280","490,300","472,315","458,316"
courser,./1218.png,"441,317","423,302","417,283","437,281","460,282","446,239","465,219","482,215","499,212","471,243","481,254","463,281","450,292","489,255","493,275","472,298","458,304","501,271","499,291","480,308","466,311"
courser,./1219.png,"459,303","443,286","442,266","465,267","488,269","471,224","492,206","511,201","528,199","495,230","506,244","488,269","476,277","511,242","517,264","496,283","484,285","523,257","523,279","504,293","491,292"
courser,./1220.png,"467,327","451,313","451,296","474,299","496,303","479,252","500,236","519,232","537,230","501,259","516,272","500,296","487,305","516,271","526,290","507,310","494,314","526,287","532,304","516,318","502,320"
courser,./1221.png,"467,331","448,318","444,301","466,303","489,306","471,258","490,241","508,238","525,237","495,263","507,276","489,303","477,310","512,274","520,295","499,317","486,321","524,290","527,310","509,325","496,327"
courser,./1222.png,"442,335","423,321","413,303","426,297","445,297","438,258","451,238","466,232","480,230","463,259","470,276","456,302","443,314","482,270","483,297","464,319","450,326","496,285","492,309","474,327","459,332"
courser,./1223.png,"409,347","390,336","374,324","377,320","391,321","394,270","401,254","406,246","408,248","421,267","417,285","405,313","396,329","441,278","431,309","415,331","406,340","457,295","444,323","427,339","416,343"
courser,./1224.png,"359,332","338,325","318,315","306,308","303,305","327,260","322,247","316,238","310,233","352,256","336,277","329,305","326,325","372,267","353,294","343,317","336,333","389,284","371,305","359,321","350,331"
courser,./1225.png,"298,334","268,329","242,321","224,317","216,316","246,263","231,246","216,239","202,237","268,257","243,278","238,309","237,330","288,266","262,295","255,321","252,338","304,282","283,303","274,322","270,334"
courser,./1226.png,"270,330","237,325","211,315","191,312","181,310","216,257","197,242","180,236","165,234","238,253","209,277","203,307","205,325","257,263","226,292","220,316","220,330","271,280","246,300","237,319","235,330"
courser,./1227.png,"249,325","216,323","190,314","170,311","152,310","192,257","167,241","147,235","130,232","212,253","176,276","173,308","178,324","229,262","195,292","192,318","195,329","244,278","215,300","208,320","208,330"
courser,./1228.png,"225,330","189,331","161,323","140,321","119,319","160,265","128,254","105,249","86,247","178,261","140,287","138,320","145,336","195,269","158,302","157,329","163,340","208,284","177,309","174,329","177,338"
courser,./1229.png,"231,326","196,327","168,320","149,318","129,315","165,263","137,250","115,245","97,243","185,258","149,283","147,314","152,331","202,265","168,299","167,325","172,336","217,280","187,305","183,324","186,333"
courser,./1230.png,"224,328","189,330","161,322","140,320","120,319","158,264","128,253","105,248","86,246","177,260","139,285","138,318","145,334","194,268","157,301","157,327","162,339","208,283","177,308","174,327","177,337"
courser,./1231.png,"251,332","217,331","189,323","171,321","152,319","185,267","159,252","138,247","120,245","205,261","173,285","171,314","175,332","223,269","193,301","192,325","196,337","239,283","214,308","209,327","210,337"
courser,./1232.png,"297,336","266,330","240,323","221,319","219,319","243,266","226,251","212,246","197,244","263,261","240,284","236,312","237,331","282,269","259,299","254,322","253,336","298,284","278,307","271,324","268,334"
courser,./1233.png,"331,340","307,332","283,322","270,315","278,315","293,270","287,252","280,245","273,244","315,264","303,283","297,310","294,329","336,272","321,301","310,323","302,337","352,287","339,310","329,326","321,335"
courser,./1234.png,"353,343","334,334","315,323","307,314","319,312","325,272","324,261","323,253","321,248","349,267","342,286","335,313","330,329","370,275","359,304","346,326","337,338","385,290","376,314","364,329","355,336"
courser,./1235.png,"384,342","364,334","348,322","348,314","358,311","365,272","366,257","369,251","373,250","389,268","388,288","378,315","371,329","408,279","404,310","389,331","379,339","423,295","415,323","400,340","389,346"
courser,./1236.png,"414,344","395,333","383,320","393,314","410,314","404,274","412,257","422,251","432,251","428,272","433,288","422,314","413,327","447,281","447,311","431,333","419,340","460,295","455,323","439,341","427,346"
courser,./1237.png,"429,345","409,333","400,317","415,314","436,316","425,275","436,257","450,253","463,252","449,276","456,292","443,317","433,327","467,286","468,313","450,334","438,340","479,300","476,325","459,341","447,344"
courser,./1238.png,"446,350","429,336","426,319","446,319","467,320","450,276","467,259","482,255","498,254","472,282","484,292","468,317","457,327","488,294","496,311","475,332","462,337","499,309","500,328","482,342","469,345"
courser,./1239.png,"465,349","457,334","461,318","483,315","503,312","481,276","502,261","519,257","536,255","499,286","518,293","503,314","489,325","513,300","525,311","507,330","492,337","521,316","529,326","513,339","499,343"
courser,./1240.png,"478,358","475,343","485,328","510,327","532,327","504,285","530,272","549,270","567,271","522,297","543,305","525,324","511,330","533,312","547,323","527,338","514,340","539,329","549,337","533,347","519,346"
courser,./1241.png,"482,360","480,346","492,331","518,331","540,332","509,290","537,277","556,276","574,276","526,303","549,309","531,326","516,333","537,319","552,326","531,341","517,344","541,335","554,340","538,350","524,350"
courser,./1242.png,"464,362","453,347","456,330","478,329","500,329","477,289","499,276","516,274","534,273","497,299","515,309","497,330","482,338","510,313","522,327","502,344","489,348","520,329","527,341","510,352","498,353"
courser,./1243.png,"426,359","408,346","398,333","411,329","428,332","419,290","430,271","443,269","454,273","442,292","451,300","440,323","429,337","459,301","461,323","446,344","434,352","472,314","470,334","455,350","444,356"
courser,./1244.png,"362,345","345,337","332,326","325,316","317,311","338,274","331,263","327,253","327,246","359,271","351,284","343,305","339,318","376,279","366,300","356,318","351,328","389,293","381,309","371,323","366,331"
courser,./1245.png,"312,332","291,326","270,316","258,307","265,303","280,266","274,250","267,239","261,232","301,261","287,275","282,301","279,320","320,268","303,290","295,312","290,327","335,282","320,300","310,316","304,328"
courser,./1246.png,"267,334","240,330","219,320","202,315","189,311","223,269","205,253","191,246","178,242","242,264","215,279","211,306","213,323","258,271","231,292","226,315","225,329","271,286","249,301","242,318","239,330"
courser,./1247.png,"248,335","218,332","195,323","178,319","162,313","197,271","175,257","159,251","144,248","215,267","184,284","181,312","184,328","230,273","200,298","198,322","201,333","243,287","217,305","213,323","215,333"
courser,./1248.png,"255,338","225,336","201,327","185,323","168,318","201,275","179,262","162,257","147,255","218,271","187,288","185,316","189,333","233,277","203,303","202,327","206,339","246,290","220,310","217,328","219,337"
courser,./1249.png,"302,347","276,339","254,328","239,320","231,319","260,281","244,267","231,259","218,254","277,279","252,293","248,314","250,328","291,287","266,305","263,322","263,331","302,300","282,315","277,326","276,333"
courser,./1250.png,"361,357","342,348","324,331","318,320","325,321","338,289","336,274","332,266","329,261","357,286","346,298","341,319","340,331","372,295","360,312","352,329","349,336","385,308","374,324","364,337","359,343"
courser,./1251.png,"420,373","404,361","391,347","391,340","404,341","410,306","414,290","417,285","420,287","431,305","428,322","417,343","409,356","448,315","439,340","426,357","416,365","460,330","450,352","436,364","427,368"
courser,./1252.png,"440,364","425,352","414,335","419,324","436,324","437,295","443,278","451,271","459,269","457,297","457,308","445,329","435,341","474,308","467,328","452,344","443,351","486,323","478,341","463,353","453,357"
courser,./1253.png,"459,364","445,348","439,328","452,319","469,319","464,293","475,276","487,270","498,267","484,297","489,305","476,328","465,342","498,308","498,324","481,342","470,350","509,322","505,338","489,351","478,355"
courser,./1254.png,"469,366","456,349","454,329","471,322","487,319","478,295","492,279","505,273","517,270","497,302","509,308","494,329","481,342","511,313","517,326","499,344","485,353","521,328","522,341","505,355","492,360"
courser,./1255.png,"483,365","474,347","476,328","495,321","513,317","500,295","519,279","534,274","548,270","516,306","532,307","516,327","502,339","528,320","538,324","520,341","506,350","536,336","543,339","527,350","514,355"
courser,./1256.png,"486,365","479,346","483,326","503,319","521,315","506,294","525,279","541,273","556,269","522,307","540,307","523,325","509,336","533,321","544,324","526,340","512,347","539,337","547,340","531,349","518,352"
