Gesture,Image Name,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
gesture,hand_images\hand_871.png,"105,356","83,356","64,352","50,350","38,351","69,318","66,293","66,277","66,261","82,315","81,287","77,270","74,256","96,320","81,314","69,330","61,343","107,332","90,336","81,352","75,365"
gesture,hand_images\hand_872.png,"110,379","84,376","61,366","44,361","30,359","67,323","65,295","64,278","65,262","82,320","78,289","74,269","72,252","97,325","83,310","68,326","59,340","109,335","93,334","82,348","75,360"
gesture,hand_images\hand_873.png,"108,358","87,359","70,355","56,354","44,355","71,322","68,297","66,282","66,266","83,319","81,291","76,274","72,260","97,325","83,317","72,332","64,345","110,336","93,339","85,354","79,367"
gesture,hand_images\hand_874.png,"115,381","87,378","64,369","46,364","33,362","70,327","66,301","65,285","65,270","84,324","80,295","75,275","72,259","99,328","85,315","71,332","62,347","112,339","96,338","85,351","79,363"
gesture,hand_images\hand_875.png,"128,372","103,367","80,357","64,351","54,350","89,314","88,288","89,272","90,257","103,312","98,284","94,266","91,251","118,317","105,305","90,320","81,333","131,327","115,326","104,338","96,349"
gesture,hand_images\hand_876.png,"162,354","139,349","117,338","101,329","100,324","129,296","127,272","128,256","129,243","143,295","137,267","132,250","129,236","157,300","147,286","133,299","124,313","170,311","156,307","146,318","139,327"
gesture,hand_images\hand_877.png,"208,329","184,320","165,308","150,294","157,286","176,268","175,242","175,227","176,213","191,268","192,237","190,219","189,204","206,273","203,251","191,264","183,276","219,285","211,272","201,282","195,292"
gesture,hand_images\hand_878.png,"225,297","207,294","189,281","180,267","187,259","207,247","207,223","206,206","207,193","221,247","222,220","220,202","219,187","235,252","235,231","224,244","216,255","248,262","244,249","234,258","227,268"
gesture,hand_images\hand_879.png,"235,308","212,299","194,285","183,270","184,263","206,245","206,221","207,205","208,192","220,245","221,216","218,199","217,184","235,251","236,229","225,241","216,254","247,261","243,250","234,258","228,267"
gesture,hand_images\hand_880.png,"265,290","242,275","227,257","222,243","230,238","243,226","243,202","244,186","245,172","257,226","258,198","255,180","254,165","271,231","274,208","264,217","256,228","284,242","282,228","273,233","267,242"
gesture,hand_images\hand_881.png,"287,280","263,266","250,248","250,230","263,226","268,215","268,193","269,179","270,168","281,217","282,191","279,176","277,165","295,223","299,201","289,211","282,222","308,235","306,220","298,226","292,234"
gesture,hand_images\hand_882.png,"330,271","309,255","298,236","296,218","308,212","313,209","314,185","315,170","317,157","326,210","327,184","326,167","326,154","339,215","345,194","338,201","331,212","351,224","354,209","347,212","340,220"
gesture,hand_images\hand_883.png,"358,270","338,254","327,236","327,216","341,207","338,208","339,184","341,169","344,156","352,209","353,182","353,165","354,150","366,214","371,192","363,204","357,216","378,224","378,210","371,216","365,224"
gesture,hand_images\hand_884.png,"369,259","352,255","340,240","338,223","349,213","350,211","349,186","349,169","351,157","363,210","362,182","361,166","362,151","376,214","381,195","376,204","373,214","388,224","390,210","385,216","380,223"
gesture,hand_images\hand_885.png,"371,273","350,258","340,239","340,220","353,209","349,210","349,185","350,171","351,157","363,210","362,182","362,165","363,149","377,215","382,193","375,205","370,218","390,225","390,211","384,218","379,226"
gesture,hand_images\hand_886.png,"421,290","399,276","385,254","390,232","405,221","398,220","398,191","400,173","402,157","414,219","414,187","414,168","416,151","430,224","437,203","433,218","429,233","445,236","448,221","442,230","437,241"
gesture,hand_images\hand_887.png,"457,301","434,285","423,260","433,237","449,227","432,226","433,194","435,176","439,159","450,224","450,190","452,169","454,152","466,230","476,209","473,225","470,241","481,241","485,226","482,235","477,245"
gesture,hand_images\hand_888.png,"474,312","453,295","443,271","454,249","469,238","453,235","453,204","456,185","459,169","470,235","469,201","470,180","473,162","486,242","496,222","494,237","491,251","500,254","505,240","501,248","497,257"
gesture,hand_images\hand_889.png,"484,326","465,311","456,287","469,266","486,257","466,250","471,218","475,200","481,183","484,249","487,214","491,193","495,174","500,256","513,237","511,256","507,271","514,269","522,255","518,265","513,276"
gesture,hand_images\hand_890.png,"441,351","422,334","415,310","430,291","448,285","430,276","435,247","440,230","446,214","447,277","451,244","455,225","460,208","461,285","472,270","465,289","459,303","473,299","480,286","473,297","465,307"
gesture,hand_images\hand_891.png,"404,373","388,356","381,336","392,321","407,318","397,304","402,281","407,267","412,254","411,306","416,279","421,264","426,249","424,315","433,302","424,318","417,331","435,328","438,318","431,328","424,336"
gesture,hand_images\hand_892.png,"392,355","378,350","371,335","378,322","390,319","382,308","385,287","388,274","392,262","395,309","398,286","401,272","405,259","406,316","414,304","408,319","403,330","415,326","420,318","415,328","409,336"
gesture,hand_images\hand_893.png,"389,368","375,354","368,336","377,323","390,320","383,307","386,286","389,273","394,261","396,309","399,286","402,270","406,257","407,317","416,305","408,319","401,331","417,329","421,320","414,328","408,336"
gesture,hand_images\hand_894.png,"371,369","358,354","353,337","361,323","374,321","365,311","370,291","374,279","378,268","377,313","382,291","385,278","389,266","388,321","396,310","388,322","383,332","398,333","401,325","394,332","388,339"
gesture,hand_images\hand_895.png,"328,351","312,337","304,319","310,304","323,301","320,295","322,275","324,262","327,251","331,297","333,273","333,259","335,246","342,304","346,290","339,302","334,312","352,315","351,306","344,313","340,319"
gesture,hand_images\hand_896.png,"262,337","249,321","243,303","245,289","256,285","265,278","270,260","275,248","279,238","276,284","282,262","285,249","288,236","285,294","288,281","275,291","266,299","293,308","291,297","280,303","272,308"
gesture,hand_images\hand_897.png,"253,340","237,326","228,308","228,293","240,291","250,281","255,261","259,248","263,237","262,287","267,263","270,248","273,235","272,296","273,283","262,293","253,301","280,309","278,298","268,303","260,309"
gesture,hand_images\hand_898.png,"220,330","202,315","192,299","192,284","201,280","211,271","214,250","217,237","221,225","223,274","226,250","227,235","228,222","234,282","233,269","222,278","214,287","245,293","240,282","230,288","222,295"
gesture,hand_images\hand_899.png,"207,330","189,321","175,308","170,295","182,290","192,276","192,255","193,242","195,230","204,278","204,254","203,239","203,225","216,284","211,272","201,284","194,295","226,294","220,284","210,292","203,300"
gesture,hand_images\hand_900.png,"199,339","179,330","163,318","153,304","163,298","176,285","175,264","174,250","174,238","188,286","186,261","183,246","181,232","201,291","194,280","184,294","179,305","212,299","204,291","194,300","188,309"
gesture,hand_images\hand_901.png,"178,344","160,342","144,330","136,319","139,314","159,301","159,278","159,262","159,249","171,301","172,274","168,260","166,248","183,305","174,297","163,313","158,325","193,313","182,305","173,314","167,323"
gesture,hand_images\hand_902.png,"179,352","160,342","144,329","136,319","142,314","158,297","159,276","160,263","160,250","171,298","171,273","169,257","166,243","184,304","174,295","162,310","154,323","195,314","185,306","174,316","167,326"
gesture,hand_images\hand_903.png,"175,370","155,362","136,351","124,342","129,338","148,316","147,295","146,282","147,270","161,316","159,292","157,277","155,263","174,321","162,313","152,326","146,337","184,330","172,325","163,333","157,342"
gesture,hand_images\hand_904.png,"173,366","155,363","138,353","126,344","131,338","149,322","147,300","145,286","144,273","161,320","160,296","156,281","154,268","173,325","163,316","154,331","150,344","184,333","172,326","164,335","159,345"
gesture,hand_images\hand_905.png,"178,370","158,364","139,355","126,345","130,339","149,319","147,298","146,286","145,274","162,318","159,294","156,280","153,267","175,322","162,316","153,329","148,339","185,330","173,327","164,336","159,344"
gesture,hand_images\hand_906.png,"206,347","185,339","169,328","161,316","169,309","181,294","178,274","176,261","174,250","193,294","190,270","186,255","183,244","207,298","199,289","189,303","181,315","218,306","209,299","200,307","193,316"
gesture,hand_images\hand_907.png,"243,311","223,303","208,290","204,275","213,266","218,261","213,241","211,228","210,217","229,260","226,237","222,223","219,211","242,263","239,250","230,260","225,269","254,270","249,260","242,266","237,274"
gesture,hand_images\hand_908.png,"259,297","238,288","224,274","220,259","229,250","233,247","230,228","228,214","227,202","244,247","240,223","236,208","234,195","256,250","254,235","246,246","241,257","268,256","264,244","257,250","252,258"
gesture,hand_images\hand_909.png,"286,268","266,257","253,243","251,228","261,219","261,218","257,197","255,184","255,172","272,217","268,194","265,179","263,167","284,219","283,204","277,215","273,225","296,226","293,214","287,220","284,226"
gesture,hand_images\hand_910.png,"311,248","292,237","279,224","275,209","285,198","286,200","283,179","282,166","282,155","297,199","295,178","291,163","289,151","308,202","310,186","304,195","300,205","319,208","319,196","314,200","309,208"
gesture,hand_images\hand_911.png,"347,236","329,221","319,205","320,189","331,180","327,183","326,162","326,150","327,138","338,182","335,161","334,146","334,133","349,186","352,170","346,178","341,188","360,194","361,180","356,184","350,190"
gesture,hand_images\hand_912.png,"403,242","387,229","376,212","378,195","384,185","376,189","372,166","372,153","371,142","386,186","381,163","380,147","379,135","396,189","399,171","402,179","403,189","407,196","410,181","409,184","408,191"
gesture,hand_images\hand_913.png,"422,246","402,237","387,225","388,210","398,200","394,196","391,173","390,160","390,148","406,192","401,167","399,153","398,140","418,194","418,176","418,187","418,198","430,200","429,186","426,191","425,199"
gesture,hand_images\hand_914.png,"466,241","446,236","430,224","430,207","442,198","438,194","433,172","431,158","430,147","450,190","444,166","441,152","440,141","462,192","463,175","465,186","466,197","475,197","473,183","472,188","472,196"
gesture,hand_images\hand_915.png,"495,236","476,231","461,219","461,203","472,192","469,191","466,168","465,155","465,143","480,186","476,161","474,146","473,134","492,187","497,172","498,184","498,194","503,192","505,178","504,186","504,194"
gesture,hand_images\hand_916.png,"512,231","496,221","485,207","487,191","498,183","497,181","496,159","497,145","499,134","508,180","507,156","508,141","510,128","520,183","528,167","526,178","523,189","531,191","535,179","533,185","529,191"
gesture,hand_images\hand_917.png,"517,222","500,211","490,196","495,180","508,173","503,171","503,149","504,136","506,125","515,170","514,147","515,133","517,120","526,175","534,159","532,169","528,179","537,183","541,172","538,178","534,185"
gesture,hand_images\hand_918.png,"517,209","500,198","490,184","495,168","507,160","502,160","503,137","505,124","507,113","515,159","514,135","516,121","518,109","526,164","533,147","531,157","528,167","536,172","541,160","538,166","534,173"
gesture,hand_images\hand_919.png,"519,205","503,192","494,178","500,163","512,155","507,155","509,133","511,121","514,110","519,155","520,131","523,117","526,104","529,159","538,144","536,155","532,165","538,167","543,155","541,161","537,168"
gesture,hand_images\hand_920.png,"525,223","510,210","501,194","506,179","518,172","515,173","517,152","519,140","523,129","526,174","528,151","530,137","533,125","536,179","545,164","543,173","540,182","545,187","551,176","548,181","544,188"
